,X1,X2,y
87,-0.29877450763776126,0.8730007909408944,0
88,-0.4258708468217823,-0.27134014701141795,1
89,0.552850730612855,-0.8335632485624748,0
90,0.40911343908427583,-0.2815150814845179,1
91,0.6706861396367426,0.7559620012751566,0
92,-0.2820578592188193,-0.9395546324279708,0
93,-0.40298303194571583,0.10254700355054452,1
94,-0.4363366584399995,0.1510461394419304,1
95,-1.0024770160395573,-0.14700465786482264,0
96,0.7804306410618607,0.5397713376938741,0
97,0.4793266550209607,0.25369373886026436,1
98,-0.035851943185287644,0.4988375614726325,1
99,-0.5228583672496329,0.10077608805096776,1
100,1.009669624704424,0.14608246824551677,0
101,0.4090641502858928,0.9221544571411213,0
102,0.8999170032096826,-0.3120746378508393,0
103,0.3075319542270682,-0.3550501991264934,1
104,-0.7833963791259596,-0.5587964964832017,0
105,1.051173751665002,-0.016747262701245096,0
106,0.4357577075971616,-0.0729905003775139,1
107,-0.8118097063278311,-0.508379888112844,0
108,0.9307207982539589,-0.19979074975941583,0
109,-0.059786599455753514,-0.6105036490902713,1
110,0.14659800179154459,-0.4566024244101309,1
111,-0.9620461645244507,-0.20693831503515203,0
112,-0.49654443214751026,-0.14821708862260383,1
113,-0.5182618288314857,-0.06381247443646866,1
114,-0.6992228070638872,-0.8208682872154487,0
115,0.31651708077821916,-0.39961368991684215,1
116,0.8723210616867282,-0.4790757032393257,0
117,0.9954133377555973,-0.02861960906670745,0
118,-0.59468472107568,0.09297564989846545,1
119,0.42007906620949265,0.1290751111774309,1
120,0.08831347030091244,-0.5099161939516181,1
121,-0.9779723928118162,0.1679167944108462,0
122,-0.6076641359855621,-0.7771577815773578,0
123,0.22565767201327896,0.4953325873954048,1
124,-0.7308069176628944,0.7691494075169153,0
125,-0.2712472095917806,-0.9076861457274077,0
126,-0.7685470944217081,-0.8190092968894763,0
127,0.49233872036663584,0.8417458348048881,0
128,0.6875650055255548,0.8434624723520765,0
129,-0.3830651606337436,-0.25307824996360084,1
130,-1.0209370701697202,-0.41358281694136917,0
131,-0.10076696345489877,0.5490114220224592,1
132,0.8013123423043268,0.5345968466293688,0
133,0.4044686191954453,-0.2530095954209704,1
134,0.6289897743188201,0.6524012985852295,0
135,0.2611071109160445,-0.3448620797118576,1
136,0.4257454918714466,0.38696519920435857,1
137,-0.052223243958906485,-0.9968376613884949,0
138,-0.917126073970371,-0.18654217681488638,0
139,-0.824386577021766,0.6482114549019227,0
140,0.27420066168189317,0.9365366612549603,0
141,0.5568126386284072,0.8664201693164073,0
142,-0.4587403084983457,-0.2966909636329881,1
143,0.7036752908036022,0.7300878360894983,0
144,0.4803830863279307,-0.008982952323027319,1
145,-0.13742874397521693,-0.4972923787859592,1
146,0.3900678926094539,-0.2145056343130733,1
147,-0.5460244366494743,0.0869578465593688,1
148,0.36692658286753643,0.4082204038501587,1
149,0.3425940394733453,0.297851208713172,1
150,-0.008844195424213781,0.4471326235428793,1
151,-0.7212352328415852,0.42076564630942354,0
152,-0.3429968221645304,0.8643264235900807,0
153,-0.6824987462004753,-0.7851240077978187,0
154,-1.053964350669143,-0.15605534529721093,0
155,0.8006777559785001,-0.7078862053879681,0
156,0.223194831229916,-0.9374195620732049,0
157,0.75823233548865,-0.6165840735570856,0
158,-0.12427620211419975,1.0146334525640262,0
159,-0.4256422773897345,-0.2686785390148386,1
160,0.16111121860208788,0.5651859167098321,1
161,0.4428685245540708,0.27174087834058447,1
162,-0.2989837635413787,0.338035453616548,1
163,0.39142697611038113,-0.3919379147798484,1
164,-0.48984738415485674,-0.16461252471294643,1
165,0.33669559832840246,0.400824604709858,1
166,0.9967528626440064,0.2222575981140761,0
167,-0.005084863727742876,-0.9990360307743461,0
168,-0.3392747900045108,-0.9126995629429633,0
169,-0.5216054650765283,-0.05667475729261571,1
170,-0.2618328484127438,0.4606333075197402,1
171,-0.009985788444133722,-0.5894980298982937,1
172,0.2565554593339147,-0.44327351098927936,1
173,-0.2748707497496254,0.4577881697579662,1
174,-0.8713494435969107,0.3507646566184689,0
175,0.19294609423889997,-0.5399834571294694,1
176,-0.5091868102818826,-0.8386727733519315,0
177,0.7621761725898532,0.6984130027111823,0
178,0.4224344675553177,-0.8735542842051754,0
179,0.4810760307599568,0.852288507871298,0
180,-0.5638396201263066,-0.7891691942284892,0
181,-0.37546090547914107,-0.4183578463153539,1
182,-0.22569459971957384,-1.0271815507182056,0
183,-0.6985147367473845,0.6942256807962334,0
184,0.4108517776361235,-0.9010291987746026,0
185,-0.4345017164020567,0.23282191625872095,1
186,-0.45771965700608813,0.8835166849737182,0
187,-0.5220455378882841,-0.8384760901297411,0
188,0.39819295375010283,-0.13636326960488712,1
189,0.18176643428719177,0.4867560311975751,1
190,-0.6738330831413795,0.6564558568805074,0
191,-0.33237458520866336,-0.8477705147151754,0
192,0.9069337540876333,0.4243892614452999,0
193,-0.46567691856900006,-0.26536787658359934,1
194,0.4723513402582253,0.16292467959584486,1
195,0.7952825761671313,0.5173890029342054,0
196,0.04074580953795091,0.5108220650709571,1
197,-0.5712834965669576,-0.6977197777880344,0
198,0.3617994876990214,-0.9815279436412814,0
199,0.30949351817427406,1.0058916805739457,0
200,0.9709303571562563,-0.248967566063146,0
201,-0.3174055231131639,0.42756438686885084,1
202,0.41872885134843074,0.17696611120521744,1
203,-0.20590226280442764,0.9888989508257136,0
204,-0.3386392541434249,0.33797416583050827,1
205,0.196890437168969,-0.8822544582412415,0
206,-0.07872475556665239,0.9854240674675194,0
207,0.4394824390976967,-0.9427299584927069,0
208,-0.5422500549699883,-0.8616160435768883,0
209,-0.8535650364395859,-0.7470509273011665,0
210,0.4143562595424508,-0.9696606730403445,0
211,-0.42504289358668346,0.3106748691840237,1
212,-0.26004518813778876,0.44697864248673885,1
213,0.9567415666457402,-0.17961027391285891,0
214,1.0137449830590588,-0.2846248165598208,0
215,0.49280563850329434,-0.08546754431451926,1
216,-0.6779837703625091,-0.7752621372215777,0
217,-0.946058156354701,-0.32485561234981275,0
218,0.20886490963469212,-0.9174710299960553,0
219,-0.861704524932148,0.3701266252305,0
220,-1.0115201469135813,-0.010846147823195679,0
221,-0.17342190606825447,0.4014421531522857,1
222,-0.22442348125589273,-1.0199328261739828,0
223,0.8486429662714999,0.4433202651535077,0
224,0.520826349642866,-0.2566212514579582,1
225,0.10964454952768722,0.47786726315328415,1
226,0.4608010880132624,-0.07743429899464627,1
227,0.981384391777084,-0.38207587657761294,0
228,0.09585580437223243,0.45310580743164247,1
229,-0.2988749359563849,-0.39943526870607526,1
230,-0.7906460534569727,0.5381823380060758,0
231,-0.3090696901005585,-0.33983907161574434,1
232,0.8661790696374522,-0.4938612304788795,0
233,-0.28428318618560244,0.2601559139832895,1
234,0.44588293936814516,-0.8889647009249729,0
235,-0.9679840586016089,-0.15507901240103725,0
236,-0.5185338528997528,-0.7883375712000912,0
237,-0.47344364881005047,0.16407007390582548,1
238,-0.24585795622320364,-0.33805535486048954,1
239,-0.4354449095790082,0.23703899169286827,1
240,1.0319018792455896,0.09475084679858223,0
241,-0.9485539024134428,0.5097134704811992,0
242,0.27758990127471717,-0.42720128300364424,1
243,0.48191784956957245,0.17795990328183994,1
244,-0.3029080326266913,0.5035406429035539,1
245,0.21287572133657315,0.48828451895607683,1
246,-0.354207523374098,0.4675996324372472,1
247,-0.8853058858780692,0.47744465473880593,0
248,-0.039518256022767574,-0.4230885353697022,1
249,0.555585930757948,-0.8924023827903276,0
250,0.46641217736444684,-0.2847813495224502,1
251,-0.8147868022907352,-0.6430956670569906,0
252,0.22706132114689534,1.0448325119502146,0
253,0.009969421582915028,0.9721896737477321,0
254,-0.3862160577916307,-0.2290013627975574,1
255,0.48539691929812945,1.025190575144691,0
256,-0.387933954340987,-0.30704844824017097,1
257,0.13652277726960232,0.556452602309123,1
258,0.25603252904482476,-0.4494228947411633,1
259,-0.5320745627150092,-0.110520570772318,1
260,0.14419906542051908,-0.5149930249836278,1
261,0.9958474468601595,0.2577928765750414,0
262,-0.5710367297706015,-0.8293781964282875,0
263,0.0026203915029523323,-0.5506213539754159,1
264,0.9768053480457095,0.14595015729574498,0
265,0.5196021963595496,-0.8217571730035185,0
266,0.4025912395936414,0.25574453775659056,1
267,-0.14765204852990121,1.0674108513282636,0
268,-0.4621331819576666,0.0975759239030266,1
269,0.44748053344158434,0.18714558630907485,1
270,0.38468982167051713,0.4019695518408205,1
271,0.1832823532182556,0.9812462042053196,0
272,0.2462007078417437,0.3798453766553493,1
273,0.4794843230381869,-0.13381323247089497,1
274,0.7073286290971166,-0.7316535456377756,0
275,-0.9128092938598443,-0.39337955004641423,0
276,0.420388220742158,-0.1562415258036908,1
277,0.464403046610241,0.15896116881389782,1
278,-0.9001371886032189,-0.2606403998120029,0
279,-0.11664980901726475,0.48931648135508304,1
280,-1.0399711199771549,0.012039375487096602,0
281,-0.08410248846179957,0.5108335239597134,1
282,0.9851629577040091,-0.094335915234955,0
283,-1.0551941744609312,-0.08399628809969234,0
284,0.011266449326835778,0.5443503230370396,1
285,-0.5954444038892075,0.8238605161583564,0
286,-0.7463122035041313,-0.6425117641889471,0
287,-0.9337149968718287,0.1864990272426661,0
288,-0.9828461693821879,0.20906870751381834,0
289,0.40787014587984355,-0.11714842697594904,1
290,-0.09048055036383168,-0.4120197456859582,1
291,-1.0047350613690025,-0.3068449470300863,0
292,0.32480079028505254,0.3055042212396234,1
293,-0.0057856652350537704,1.0047242665926148,0
294,-0.055866551294768294,-0.45344134833354477,1
295,-0.35951465330712207,-0.4227367880750782,1
296,-0.30382337831389145,0.27398242820851093,1
297,0.04676930239698931,0.9408400995719391,0
298,0.5231474980765637,0.15195191324001564,1
299,-1.0211902981814125,0.18776502562727695,0
300,0.9896527644721355,-0.03390477303931235,0
301,0.7621247781400129,0.7426191837234657,0
302,-0.9017906408481603,0.34736297785800707,0
303,0.06142094929266795,-0.5870866465014264,1
304,-0.33958508589161934,0.28161532488187446,1
305,-0.1667092060714483,1.0361280820221794,0
306,-0.5161176271483734,0.8299368949404071,0
307,0.2741600768322045,0.401667026605801,1
308,-0.853138225028601,-0.561677636821933,0
309,0.029949059063939812,-0.5403107547791972,1
310,-0.1232858315194505,1.0457639257496387,0
311,-0.05475089207923792,0.986461812660995,0
312,-0.9959746928775131,-0.307948082425408,0
313,-0.07278151230859442,0.46362420347796945,1
314,0.5435242026241469,-0.9081264823987466,0
315,-0.5899579890825942,-0.803606773054883,0
316,0.03796418750362341,0.5179776263198458,1
317,0.4219578519933046,0.2742909832668581,1
318,-0.46173166708717633,0.9002437825150454,0
319,0.1717302804106404,0.37586510197610934,1
320,0.40142659457886315,-0.3655294006429417,1
321,0.455372188612563,0.26281451995336197,1
322,-0.3375063717407634,-0.39104930615414424,1
323,-0.8891083750188113,-0.5166166639779561,0
324,0.888941644792487,0.40094909574268506,0
325,0.9456186507174553,-0.45105975932585174,0
326,0.15008485172526237,0.43015557125385057,1
327,-0.4566649720892416,0.2510387167126782,1
328,-0.273233247877513,-0.3919792352240759,1
329,0.954811937706551,0.03802867429357248,0
330,-0.683021512639134,0.7625223565157415,0
331,0.721691439433032,-0.7936527018796812,0
332,0.9588727013289045,-0.38977358804967605,0
333,-0.9804051654566841,0.09925348880965801,0
334,-0.13752812501669057,0.4916338388376632,1
335,0.2435378500015586,-1.0261363309053868,0
336,-0.2589925741759547,-0.45899597359015604,1
337,0.3976517590872418,0.3462301634339524,1
338,0.556551234442294,-0.057322383466933885,1
339,0.14352236240231597,-0.415059534286638,1
340,-0.8019609271554494,-0.6217321339352778,0
341,-0.19366585823385812,-0.295704486018593,1
342,0.6688708604873875,-0.7168284055862079,0
343,-0.3949269399889004,0.18463954501138194,1
344,0.7377543737913398,-0.6576995246128231,0
345,0.9144676148906269,-0.2915965336329621,0
346,-0.44059287873347386,-0.09167123616593431,1
347,-0.26739835122107114,0.3828102386483703,1
348,0.4041329785835526,-0.3734060528403821,1
349,-0.1800427648957718,0.48705343770258985,1
350,0.4146385994702889,-0.3059533677301392,1
351,-0.03120397603799629,0.4857964062496175,1
352,0.027390666290568067,-0.4958160696158554,1
353,-0.4297043767492489,-0.0009449338592669217,1
354,-0.35146520687170957,0.8971257693852323,0
355,0.2615365913072894,0.4057189961723495,1
356,0.06301674998828781,-0.5128036213346214,1
357,0.9373293270055104,0.3179928300662625,0
358,0.5370166410100333,0.8698316597792909,0
359,0.2116336666014896,-1.0535270056535737,0
360,-0.480088978245108,0.8980363689761802,0
361,-0.4048245814626007,-0.8391117219948259,0
362,-0.49478288353349414,0.06447163793118221,1
363,0.29830237668265547,-0.5284963245343869,1
364,0.7560860113721444,-0.5558684208725733,0
365,-0.176497946010849,-0.41344565996835825,1
366,-0.5983360035300928,0.7847544213129101,0
367,-0.0729286258108602,0.49441621663411267,1
368,1.005302621648402,0.12343257067586824,0
369,0.8186601921524671,-0.645636116333266,0
370,0.28374540463842135,-0.4422641085028049,1
371,0.4775949241854726,-0.9260722785068058,0
372,-0.23843887268182473,-0.4150662469797028,1
373,-0.41013528663563004,0.37589972218800954,1
374,-0.9013313109786689,0.08184048448933999,0
375,-0.34131682004135544,0.36110599832739854,1
376,0.8073731354670921,-0.4406450095236433,0
377,0.19044682926167442,0.5200201285587446,1
378,-0.770622427629196,0.5535037085611091,0
379,0.6133352087348425,0.8350725440428344,0
380,0.8708005563528451,0.45044591604929274,0
381,0.469219920919176,0.35241985699404427,1
382,0.09137985675476798,-0.5214414098251245,1
383,-0.18317336143456794,1.026069673285406,0
384,-0.5251953241960331,-0.23683805483796,1
385,-0.22129954727406137,-0.36719560889696823,1
386,0.3272501457725814,-0.38070433939962106,1
387,-0.6693803591828159,-0.7451353150992823,0
388,0.187550236946794,-0.45387716733835737,1
389,0.6279109733113662,0.8194227696756399,0
390,0.5565207017236224,0.8811920382213841,0
391,-0.1850537527281221,0.47720621952203657,1
392,-0.33359991953436047,-0.9004045525604009,0
393,0.24735701608140084,0.36954977133298367,1
394,-0.3276529991706847,-0.9607201255681563,0
395,0.40232110728543513,-0.4090962991187619,1
396,0.1851386622673915,0.49961638639755757,1
397,-0.9395091443726118,-0.3005137602447035,0
398,0.45392786099215376,0.10551597003589323,1
399,0.10969714050371265,0.5206093943817305,1
400,-0.18553419476503855,0.5648566386160143,1
401,-1.0008829329915019,0.29206296682808114,0
402,0.8570448555978087,0.5990772762226078,0
403,0.37703356987227166,0.23896408976847014,1
404,0.0337426968236481,-0.4873261080935891,1
405,-0.29958282221979554,-0.3629631800182584,1
406,0.26722588502735756,-0.9423955429130899,0
407,-0.18668320293865961,0.42860354487234803,1
408,-0.5145137518138267,-0.07878416803476598,1
409,-0.2013649549274184,-0.45935298102798167,1
410,-0.8497400613578243,0.46170632865730216,0
411,-0.47837578017258425,0.8240641738393542,0
412,-0.9668767884193917,0.6183017560907127,0
413,0.7173600276586466,-0.6874478224240509,0
414,0.5672937557470762,0.7577308287784256,0
415,0.46288772906284736,-0.03752785689242323,1
416,0.3342863413038152,-0.9330940584694805,0
417,0.2595160619137827,-0.25568186060743375,1
418,-0.5256430129558983,-0.11227469247542536,1
419,0.7128720139273024,-0.504060390746722,0
420,0.43736693759570977,0.3093979360698526,1
421,0.43791087910893467,-0.8816325064439291,0
422,0.025256361509469152,0.42317615412664106,1
423,-0.9291423481146122,0.531815948732834,0
424,0.660768791987878,0.7186064253190458,0
425,-0.40954826276920575,0.22625110779605861,1
426,0.06887667905359196,-0.5485534913426691,1
427,-0.006882205228445612,-0.5257859820372904,1
428,0.9560167594217289,-0.2302020457435609,0
429,-0.3370961903918054,-0.3877900545469448,1
430,-0.04148970563424271,0.4499092036317363,1
431,-0.8067967116461755,-0.48942010045884915,0
432,0.3815607862669017,-0.9131674097557355,0
433,0.3482556978603281,0.8423919423593343,0
434,-0.12190480787238817,-1.0213874829267595,0
435,-0.4706917069574264,0.1078229993090872,1
436,-0.3282149023333873,0.34658319961792494,1
437,-0.3587186630378378,0.3444381531025796,1
438,1.0234554500984123,0.04977466121778354,0
439,0.23852631306911176,-0.4842357560106015,1
440,0.2810947426855231,0.38710617820534277,1
441,-0.5217228034837789,-0.09948403765522346,1
442,-0.24152751218121019,0.4318045878289978,1
443,0.02938930986543986,-0.5637757964072243,1
444,0.9803377450906449,0.04701402748519291,0
445,-0.7087611187426786,0.7214288046575342,0
446,-0.5203725192254574,0.1276976653899045,1
447,-0.5487792750720588,0.7878505814836693,0
448,-0.2874135959083218,0.3795373244958824,1
449,1.038161287831867,-0.07178631775584896,0
450,0.11995731827765165,-0.4799676524932291,1
451,0.903933177655714,0.31465243070780236,0
452,0.09563331782545655,-0.39535271321049903,1
453,-0.19688379217946655,-0.9216368169403535,0
454,-0.03990860344925048,-1.0429879699787057,0
455,-0.21435953012554923,-1.0009598630266732,0
456,0.39063554834175834,0.32803611631667245,1
457,0.44706885101635707,-0.3149251675593521,1
458,-0.024523031426460506,-0.9734149930856244,0
459,0.3485877201950637,0.439253142395571,1
460,-0.8524675998864641,-0.36142403951054697,0
461,0.25791031439869616,-0.4767239713106196,1
462,0.5263345703922002,-0.8573394374335683,0
463,0.18885610115444584,0.37921265960653266,1
464,1.0036023705259738,-0.055594293297828196,0
465,-0.4403340188018797,0.9598761566232079,0
466,0.16679425297158545,0.9440105959874492,0
467,0.4618181032551889,-0.10415218949552493,1
468,0.9998523131196398,0.26141671798446414,0
469,0.04680882040342601,0.5120900632663591,1
470,0.1818679817777728,0.5523351554051941,1
471,0.4355985684270793,-0.15451316869286782,1
472,0.3412210441538744,-0.2318160567225414,1
473,-0.9036362283304445,0.4760759521586488,0
474,0.527532570400262,-0.14627630671115352,1
475,-0.656977407212042,-0.639240207534477,0
476,1.019318003435755,0.042018108464666554,0
477,-0.26153980079921446,0.43533162770015793,1
478,-0.43544337816327006,0.33931321107379064,1
479,0.29417864675089317,0.3932215160365182,1
480,-0.432003433920928,0.29005211595946573,1
481,-0.5008702131612849,-0.014401348379638523,1
482,-0.9899889052172992,-0.18160762502577943,0
483,-0.9614247727724953,-0.03760032413259286,0
484,-0.3637587112555984,0.9841041740551366,0
485,-0.5627320791619926,0.023223108285096772,1
486,-0.3376002813236795,-0.41560118655030115,1
487,-0.8579452978908043,0.4522166241508117,0
488,-0.05831904837835604,0.9729447756908064,0
489,0.9591885783441282,0.18751414195565708,0
490,0.48816042386740244,0.8271849161789862,0
491,0.018851322080891127,0.41108285867563715,1
492,0.581937191604113,-0.03778488195843231,1
493,0.14705419142188642,-0.46873362842249705,1
494,-0.1947865679205416,0.9288836002398664,0
495,0.5191921962814793,-0.19249058338891484,1
496,-0.12947069025658695,0.513124043353945,1
497,0.3707648504946045,-0.3016900272639421,1
498,0.6095506944320411,-0.7741973820181254,0
499,0.03329835730347681,0.37327227689578846,1
500,-0.11004889670202828,0.5233418581123322,1
501,-0.20961107620885672,0.5110823967503384,1
502,0.8776254931051867,-0.6068528021319788,0
503,0.003801169714690262,-0.4396417358870877,1
504,0.4652583834100773,0.15197446846419127,1
505,0.24481720942215326,-0.4261154369998289,1
506,0.06019390849224797,1.0352502020127756,0
507,0.3499959856590821,0.027515193395394752,1
508,0.41039086078060705,0.40603247915989416,1
509,0.20675347727646662,1.0152018995443812,0
510,-0.16868735077485436,-0.43168795615982286,1
511,0.8633300309698444,-0.5431007804616887,0
512,-0.3373804669522026,-0.4592219937549394,1
513,0.35439549866292297,0.21312876381304155,1
514,0.28131289101721935,-0.42344009430588025,1
515,-0.5092692603014123,-0.1661446533915079,1
516,0.22893227997172608,-0.4801419163845996,1
517,0.5777045055416604,-0.7797446077915465,0
518,0.9267669018122986,-0.3543964617851207,0
519,0.4611064374632711,0.8953999472482521,0
520,-0.28630104368479437,0.38412511880329436,1
521,-0.26794230785571777,0.40681111295631966,1
522,0.7626970167185881,-0.6055271200403162,0
523,-0.8431569778363665,-0.48310828153045626,0
524,0.5232285944189315,-0.07818626174822745,1
525,-0.8070082365941429,0.6858767472622284,0
526,0.10048465388443717,-0.9953207638887834,0
527,0.9546246084648478,0.5067261028780827,0
528,-0.17498845233649754,0.9410160905953703,0
529,-0.30942722669537603,0.39038951675579375,1
530,-0.40713232519890014,-0.3024913115901786,1
531,-1.0812300254460687,0.2953514709512933,0
532,-0.9465292941565782,0.3434541690330787,0
533,0.8008255542842893,-0.5246808513537241,0
534,0.9984756156021514,-0.07218783070571286,0
535,-0.4805884884753842,-0.07900436722278292,1
536,-0.05305776040372026,-0.4725152459713355,1
537,-0.12580659778612013,-0.47274540237880597,1
538,-0.43723862021530635,-0.14968673328877444,1
539,-1.0426253278550122,0.0793949273078079,0
540,-0.7013205263522392,0.7134066714455617,0
541,0.27156367304859363,0.4555214193229079,1
542,0.5051932593491983,-0.012849942788198091,1
543,-0.4888601264791295,-0.8760898493618752,0
544,0.11729490025495232,-0.5174488577100095,1
545,0.07451066865844341,-0.9068620527454162,0
546,0.36923744043805773,-0.2270399663366115,1
547,-0.17539557227176888,-0.4017889459350728,1
548,-0.851168312772343,-0.6322863174625332,0
549,0.7755690344279922,0.5611922891114446,0
550,0.054841246159134785,1.0074977440728055,0
551,0.7327116831496322,0.6071144128546468,0
552,0.7182199977500481,-0.6266331704620302,0
553,0.6200632010227602,0.8314209996764667,0
554,0.4732574333985623,-0.26233693027371696,1
555,-0.9451115319169457,-0.23960921662706813,0
556,0.3245172892168062,0.4096828785852054,1
557,-0.5078893761121219,0.012208920523101633,1
558,0.46514020302971326,0.172180929191732,1
559,0.21199274514922797,-0.9781788520660418,0
560,0.3879465741894811,0.9639757110553577,0
561,0.4991227677136765,0.18400139022141565,1
562,-0.46729139592680957,0.1995026768575075,1
563,-0.4757590373894505,0.2381763428396502,1
564,-0.04335466738313118,-0.5168630130591021,1
565,-0.30189139319717695,-0.3859041396726479,1
566,-0.20828601993816848,-0.45308645307904033,1
567,-0.9042468953176256,-0.4277982661420164,0
568,-0.3932155876374668,0.20325554238529028,1
569,0.448796280368878,-0.020543470484725514,1
570,0.30911665490856455,0.2449355024346721,1
571,-0.5592516041075873,0.7955882862634047,0
572,-0.9350672881929116,-0.2938935001245945,0
573,-0.24527954615048317,-0.47692503365798533,1
574,-0.1847044956980272,-0.40646203099490985,1
575,0.46138796415502753,-0.3722736922996652,1
576,0.36560030969078133,-0.2565041240579928,1
577,-0.7646190516364941,-0.5380129910758897,0
578,0.4929367219011614,0.9226334238516968,0
579,0.8664422772900485,0.38473433231230647,0
580,0.5119918507071821,0.06465615388956936,1
581,-0.8649499801941808,-0.3651324007692933,0
582,-0.579227329518494,0.9167028373358669,0
583,0.8024627060119139,-0.5172192319138161,0
584,-0.23994138420653768,0.9577143306906917,0
585,-0.9725915978734043,0.3454216780122955,0
586,-1.0381663922793003,-0.25080417681148526,0
587,0.3501927735935793,0.40429273217327794,1
588,-0.49803533151785007,0.0730088722689077,1
589,-0.13522043811950077,-0.8729398582104078,0
590,-0.24438128740581866,-0.5286999050553071,1
591,-0.5041393471852877,-0.19836248270494616,1
592,-0.3392510946290701,-0.27575174678168723,1
593,-0.3174320909935606,0.3650206549515863,1
594,-0.00313306588562199,-1.0554346690249488,0
595,0.00968399980991625,0.5749447913414426,1
596,0.6240891934006418,-0.8012190914452435,0
597,-0.4259696470077903,0.9502374460310858,0
598,-0.3180252525949115,0.502371947274908,1
599,-0.8011931815276323,-0.5986024512072596,0
600,-0.43574435764019176,-0.18992785866998793,1
601,0.22076387369516767,0.42710134200116423,1
602,-0.39923697426581417,0.9673840021424259,0
603,0.0638405766954968,0.443939616314577,1
604,0.9240665027877343,0.4681524887902472,0
605,-0.2479027183297903,0.9389952030917459,0
606,-0.7586824777203138,0.7240119815936644,0
607,-0.881612270846535,0.6068953916817375,0
608,-0.37394622416683687,0.37806096042961407,1
609,0.16425741870761795,0.47732784303351394,1
610,-0.5315905276816258,-0.18297621503159042,1
